id,x,y,order
254,31650,69466.7,2173
8430,31633.3,69466.7,2174
8422,31333.3,69533.3,2175
2552,31133.3,69466.7,2176
447,31216.7,69450,2177
8348,31150,69450,2178
271,31072.2,69503.6,2179
7808,31033.3,69550,2180
7807,30983.3,69566.7,2181
7810,30983.3,69566.7,2182
819,30666.7,69416.7,2183
9097,30732.5,68635.3,2184
8715,30732.5,68635.3,2185
3525,30694.2,68356.1,2186
680,30603.6,68643.1,2187
2300,30300,68316.7,2188
2592,29950,68350,2189
2957,29966.7,68200,2190
6013,29966.7,68200,2191
7534,29600,68416.7,2192
7524,29600,68416.7,2193
1403,29550,68516.7,2194
1773,29550,68583.3,2195
6113,29550,68516.7,2196
5578,29523.6,68557.8,2197
3371,29566.7,68616.7,2198
6341,29566.7,68616.7,2199
9051,29316.7,68700,2200
9136,29346.4,68631.4,2201
3367,29200,68683.3,2202
7528,29300,68800,2203
7535,29300,68800,2204
7157,28966.7,68183.3,2205
6620,28966.7,68183.3,2206
865,29050,68100,2207
466,29000,68183.3,2208
2028,28950,68116.7,2209
5009,28833.3,68166.7,2210
6565,28750,68166.7,2211
2114,28833.3,68166.7,2212
149,28766.7,68166.7,2213
938,28866.7,67950,2214
935,28866.7,67950,2215
3574,29016.7,67766.7,2216
4708,29016.7,67766.7,2217
6946,29050,67700,2218
1993,29066.7,67650,2219
2481,29433.3,67950,2220
3997,29366.7,68183.3,2221
3126,29566.7,68050,2222
2921,29450,68183.3,2223
2955,29450,68183.3,2224
175,29300,68200,2225
8472,29283.3,68216.7,2226
9050,29083.3,68100,2227
3942,29416.7,67833.3,2228
6458,29150,67650,2229
4889,28950,67700,2230
6273,28950,67700,2231
7037,28833.3,67666.7,2232
6741,28683.3,67650,2233
8766,28633.3,67633.3,2234
7675,28600,67566.7,2235
7672,28600,67566.7,2236
7673,28600,67566.7,2237
8086,28566.7,67616.7,2238
2732,28566.7,67450,2239
1263,28550,67650,2240
2070,28266.7,67383.3,2241
4919,28300,67216.7,2242
7115,28300,67216.7,2243
1890,28300,67250,2244
3961,28416.7,67116.7,2245
8902,28316.7,67050,2246
7647,28466.7,67133.3,2247
1186,28466.7,67133.3,2248
1766,28366.7,67050,2249
1877,28366.7,67050,2250
1765,28400,67083.3,2251
1768,28400,67083.3,2252
4293,28300,66650,2253
4047,28200,66633.3,2254
683,28066.7,66616.7,2255
682,28066.7,66616.7,2256
8423,28216.7,66383.3,2257
8429,28216.7,66383.3,2258
3867,28216.7,66366.7,2259
7189,28100,66216.7,2260
5638,28100,66216.7,2261
6493,28366.7,66300,2262
871,28600,66533.3,2263
1286,28600,66533.3,2264
6190,28666.7,66483.3,2265
8815,28833.3,66900,2266
4022,28733.3,66933.3,2267
8762,28850,66950,2268
8751,28716.7,66933.3,2269
629,28683.3,66783.3,2270
8708,28583.3,66783.3,2271
3879,28550,66800,2272
8707,28583.3,66783.3,2273
9017,28550,66816.7,2274
8752,28716.7,66933.3,2275
8753,28716.7,66933.3,2276
1478,28650,66950,2277
30,28550,67066.7,2278
1143,28466.7,67133.3,2279
6944,28450,67116.7,2280
1025,28550,67066.7,2281
8806,28583.3,67183.3,2282
1392,28283.3,67200,2283
7728,28266.7,67133.3,2284
2008,28416.7,67116.7,2285
8814,28583.3,67183.3,2286
8787,28583.3,67183.3,2287
652,28566.7,67216.7,2288
2715,28983.3,67516.7,2289
5092,28950,67500,2290
6035,28916.7,67516.7,2291
4701,28866.7,67550,2292
3607,28866.7,67550,2293
7862,28883.3,67550,2294
8740,28816.7,67316.7,2295
1500,29116.7,67466.7,2296
1218,29150,67483.3,2297
2747,29150,67650,2298
6473,29083.3,67633.3,2299
1377,29133.3,67566.7,2300
5987,29133.3,67566.7,2301
5579,29000,67500,2302
857,29133.3,67416.7,2303
8769,29200,67466.7,2304
1517,29183.3,67466.7,2305
3281,29300,67500,2306
8768,29200,67466.7,2307
6563,29166.7,67100,2308
4975,29100,66983.3,2309
5269,29050,66983.3,2310
2758,28950,66950,2311
9075,28966.7,66983.3,2312
7556,28900,66966.7,2313
8763,28800,66950,2314
3506,28733.3,66933.3,2315
643,28683.3,66783.3,2316
290,28666.7,66566.7,2317
3671,28666.7,66566.7,2318
1181,28716.7,66366.7,2319
2863,28400,66216.7,2320
1962,28366.7,66166.7,2321
5149,28083.3,66150,2322
1518,28150,66200,2323
1601,28050,66150,2324
4446,28133.3,65900,2325
7458,28083.3,66150,2326
5080,28133.3,65900,2327
2002,28216.7,65866.7,2328
4269,28450,65950,2329
1191,28183.3,66233.3,2330
1122,28266.7,66233.3,2331
3553,28266.7,66150,2332
3395,28316.7,66166.7,2333
3374,28316.7,66166.7,2334
2692,28400,66216.7,2335
7456,28366.7,66166.7,2336
1968,28366.7,66166.7,2337
2099,28250,66133.3,2338
8716,28300,66150,2339
1264,28516.7,65966.7,2340
4109,28483.3,65983.3,2341
3986,28566.7,65966.7,2342
7166,28683.3,66066.7,2343
4400,28750,66183.3,2344
1477,28733.3,66116.7,2345
1491,28700,66033.3,2346
1102,28716.7,65833.3,2347
4195,28700,65833.3,2348
5437,28533.3,65683.3,2349
5456,28533.3,65683.3,2350
1390,28500,65666.7,2351
1324,28450,65716.7,2352
6450,28466.7,65633.3,2353
2681,28466.7,65633.3,2354
1600,28383.3,65700,2355
2802,28383.3,65700,2356
5037,28400,65733.3,2357
1819,28400,65733.3,2358
8473,28433.3,65750,2359
705,28450,65733.3,2360
4941,28466.7,65733.3,2361
1655,28450,65733.3,2362
413,28433.3,65733.3,2363
1050,28466.7,65733.3,2364
5036,28550,65900,2365
7796,28466.7,65783.3,2366
8747,28533.3,65766.7,2367
3447,28500,65966.7,2368
4606,28466.7,65833.3,2369
1714,28466.7,65783.3,2370
7570,28433.3,65783.3,2371
3755,28466.7,65750,2372
443,28483.3,65783.3,2373
7148,28583.3,65900,2374
8479,28633.3,65866.7,2375
6709,28633.3,65866.7,2376
3562,28600,65916.7,2377
4103,28683.3,65750,2378
4355,28716.7,65766.7,2379
1101,28716.7,65833.3,2380
8233,28983.3,65766.7,2381
2598,28983.3,65883.3,2382
1708,29116.7,65933.3,2383
7872,29033.3,66016.7,2384
7560,28866.7,66233.3,2385
7861,29000,66616.7,2386
7765,29133.3,66550,2387
8376,29166.7,66650,2388
7977,29216.7,66866.7,2389
4421,29250,66716.7,2390
2482,29316.7,66766.7,2391
6583,29366.7,66466.7,2392
1583,29350,66450,2393
1816,29283.3,66150,2394
4744,29266.7,66083.3,2395
5202,29216.7,65983.3,2396
9090,29033.3,66016.7,2397
9086,29033.3,66016.7,2398
1666,29033.3,66016.7,2399
8213,29016.7,66050,2400
7969,28766.7,66066.7,2401
5424,28733.3,65983.3,2402
897,28716.7,65766.7,2403
4357,28716.7,65766.7,2404
8701,28683.3,65750,2405
4005,28600,65633.3,2406
1003,28650,65600,2407
8750,28766.7,65550,2408
8043,28783.3,65516.7,2409
5297,28850,65566.7,2410
5296,28850,65566.7,2411
8799,28816.7,65500,2412
4857,28766.7,65466.7,2413
6042,28766.7,65466.7,2414
8754,28683.3,65266.7,2415
5401,28900,65316.7,2416
2076,28933.3,65350,2417
8379,28783.3,65300,2418
6701,28783.3,65300,2419
1614,28683.3,65483.3,2420
5375,28583.3,65433.3,2421
5374,28583.3,65433.3,2422
3141,28466.7,65400,2423
5384,28416.7,65416.7,2424
5558,28350,65416.7,2425
3819,28133.3,65483.3,2426
1048,28050,65516.7,2427
3448,28033.3,65500,2428
1046,28050,65516.7,2429
8202,27983.3,65550,2430
4267,28033.3,65566.7,2431
4617,28166.7,65800,2432
3619,28166.7,65683.3,2433
1930,27983.3,65550,2434
5444,27883.3,65550,2435
1040,27916.7,65550,2436
2508,27900,65533.3,2437
7564,27933.3,65666.7,2438
8528,27883.3,65716.7,2439
8552,27866.7,65550,2440
8529,27883.3,65716.7,2441
6804,27650,65600,2442
5234,27650,65650,2443
1193,27700,65650,2444
100,27650,65650,2445
5445,27716.7,65566.7,2446
1667,27750,65600,2447
3470,27766.7,65600,2448
6441,27766.7,65550,2449
5447,27716.7,65566.7,2450
1619,27716.7,65566.7,2451
4927,27783.3,65566.7,2452
4630,27816.7,65566.7,2453
8553,27866.7,65550,2454
5443,27883.3,65550,2455
5446,27883.3,65550,2456
51,27783.3,65333.3,2457
1000,27833.3,65200,2458
1479,27950,65166.7,2459
992,27833.3,65200,2460
8893,28016.7,65166.7,2461
3354,28133.3,65233.3,2462
3355,28133.3,65233.3,2463
4539,28200,65216.7,2464
8478,28100,65316.7,2465
8480,28100,65316.7,2466
2642,28016.7,65233.3,2467
4333,28150,65366.7,2468
2066,28450,65416.7,2469
8291,28483.3,65450,2470
517,28483.3,65450,2471
1024,28583.3,65483.3,2472
7852,28666.7,65533.3,2473
1239,28616.7,65516.7,2474
8767,28766.7,65550,2475
1709,28950,65416.7,2476
8828,28933.3,65516.7,2477
8830,28933.3,65516.7,2478
7177,28916.7,65600,2479
8877,29100,65583.3,2480
8029,29066.7,65633.3,2481
836,29066.7,65700,2482
8229,28983.3,65766.7,2483
1653,29166.7,66016.7,2484
6419,29266.7,65966.7,2485
4734,29266.7,66083.3,2486
5201,29283.3,66033.3,2487
8432,29633.3,66100,2488
6704,29633.3,66100,2489
1260,29283.3,66233.3,2490
1774,29483.3,66033.3,2491
1476,29533.3,66333.3,2492
8798,29633.3,66383.3,2493
6091,29416.7,66533.3,2494
6582,29416.7,66533.3,2495
4877,29466.7,66750,2496
4050,29483.3,66700,2497
6146,29433.3,66750,2498
4764,29433.3,66750,2499
7472,29400,66883.3,2500
4403,29416.7,66933.3,2501
2641,29366.7,66783.3,2502
4503,29400,66783.3,2503
4974,29283.3,66883.3,2504
5034,29350,66916.7,2505
4581,29433.3,66850,2506
961,29716.7,66850,2507
6354,29783.3,66616.7,2508
1043,29783.3,66616.7,2509
947,29716.7,66850,2510
962,29716.7,66850,2511
4065,29900,67150,2512
518,29950,67366.7,2513
8829,30066.7,67516.7,2514
5399,30083.3,67916.7,2515
74,30366.7,67666.7,2516
8519,30316.7,67683.3,2517
6638,30216.7,67550,2518
3963,30250,67733.3,2519
4100,30216.7,67683.3,2520
8524,30216.7,67683.3,2521
7523,29733.3,67683.3,2522
7533,29733.3,67683.3,2523
534,29483.3,67516.7,2524
5091,29783.3,67933.3,2525
937,29416.7,67833.3,2526
933,29416.7,67833.3,2527
9020,29516.7,67750,2528
3557,29333.3,67683.3,2529
1494,29300,67600,2530
7612,29166.7,67500,2531
3956,29150,67483.3,2532
3836,29183.3,67433.3,2533
8116,29283.3,66883.3,2534
6672,29216.7,66866.7,2535
1897,29333.3,66883.3,2536
477,29283.3,67033.3,2537
1851,29283.3,67033.3,2538
7793,29666.7,67383.3,2539
4024,30066.7,67133.3,2540
3124,30233.3,67316.7,2541
219,30633.3,67450,2542
1842,30633.3,67450,2543
8549,30416.7,66883.3,2544
8547,30416.7,66883.3,2545
7522,30416.7,66883.3,2546
2906,30150,66950,2547
2908,30050,66883.3,2548
2907,30150,66950,2549
3228,30266.7,66583.3,2550
4702,30266.7,66583.3,2551
2289,30150,66550,2552
7691,30350,66316.7,2553
5679,30350,66316.7,2554
2128,30433.3,66283.3,2555
6517,30433.3,66283.3,2556
7025,30566.7,66250,2557
6420,30483.3,66183.3,2558
7629,30650,66333.3,2559
7606,30650,66333.3,2560
945,30516.7,66533.3,2561
8349,30500,66266.7,2562
3183,30616.7,66266.7,2563
1449,30550,66083.3,2564
946,30700,66200,2565
8543,30566.7,66150,2566
7529,30733.3,66233.3,2567
4166,30650,66150,2568
6626,30733.3,66233.3,2569
3184,30800,66250,2570
4124,30800,66100,2571
201,30950,66216.7,2572
6532,31016.7,65983.3,2573
3584,31016.7,65983.3,2574
9032,30800,66100,2575
9070,30900,66200,2576
1335,30950,66216.7,2577
7789,30950,66216.7,2578
4973,31216.7,66550,2579
7625,31266.7,66600,2580
7837,31100,66550,2581
3503,30966.7,66433.3,2582
8728,30866.7,66283.3,2583
3372,30850,66450,2584
5032,30783.3,66433.3,2585
4161,30783.3,66533.3,2586
1088,30766.7,66466.7,2587
905,30616.7,66516.7,2588
2127,30616.7,66516.7,2589
676,30400,66550,2590
675,30400,66550,2591
6724,30366.7,66583.3,2592
8999,30333.3,66566.7,2593
1957,30516.7,66533.3,2594
5033,30600,66650,2595
5592,30683.3,66683.3,2596
7859,30650,66666.7,2597
1448,30616.7,66916.7,2598
8610,30766.7,66666.7,2599
3843,30800,66616.7,2600
6449,30850,66700,2601
2680,30850,66700,2602
469,31100,66550,2603
3277,31200,66766.7,2604
1318,31233.3,66666.7,2605
4344,31750,66750,2606
781,31750,66750,2607
1876,31933.3,66566.7,2608
4588,31833.3,66550,2609
2679,31900,66350,2610
7042,31933.3,66366.7,2611
3966,31933.3,66566.7,2612
6516,32016.7,66800,2613
8523,32133.3,66766.7,2614
8578,32133.3,66766.7,2615
4505,32133.3,66550,2616
8247,32216.7,66600,2617
4159,32316.7,66466.7,2618
1251,32383.3,66716.7,2619
952,32316.7,66733.3,2620
1432,32283.3,66766.7,2621
4991,32216.7,66600,2622
1313,32316.7,66933.3,2623
6665,32333.3,67116.7,2624
7598,32183.3,67033.3,2625
6471,32433.3,66783.3,2626
4964,32400,66683.3,2627
6636,32450,66766.7,2628
7607,32450,66766.7,2629
8923,32583.3,66783.3,2630
4158,32733.3,66766.7,2631
6447,33116.7,66833.3,2632
1469,32966.7,66700,2633
6346,32816.7,66900,2634
1804,32633.3,66900,2635
4165,32700,66983.3,2636
8668,32833.3,67300,2637
6166,33133.3,67483.3,2638
4946,33150,67400,2639
6884,33416.7,67183.3,2640
2735,33500,67416.7,2641
2737,33500,67416.7,2642
1074,33600,67116.7,2643
3778,33600,67116.7,2644
6883,33416.7,67183.3,2645
3020,33433.3,67283.3,2646
330,33450,67633.3,2647
8901,33566.7,67266.7,2648
8146,33566.7,67266.7,2649
3411,33633.3,66983.3,2650
6798,33783.3,66883.3,2651
8859,33433.3,66933.3,2652
5223,33400,67033.3,2653
7573,33400,66816.7,2654
8526,33333.3,66633.3,2655
1633,33133.3,66516.7,2656
1682,33133.3,66516.7,2657
6484,33200,66366.7,2658
8534,33150,66350,2659
8539,33150,66350,2660
6531,33100,66366.7,2661
1648,33050,66600,2662
2832,33300,66466.7,2663
4689,33266.7,66383.3,2664
6913,33333.3,66233.3,2665
5099,33383.3,66133.3,2666
6963,33266.7,66116.7,2667
7185,33450,65883.3,2668
8120,33783.3,65833.3,2669
7696,33716.7,65966.7,2670
1532,34133.3,66150,2671
4765,34333.3,66250,2672
615,34800,66316.7,2673
2998,34800,66316.7,2674
3637,34733.3,66700,2675
7396,34816.7,66450,2676
3332,34783.3,66583.3,2677
6738,35066.7,66500,2678
7208,35200,66216.7,2679
746,35050,66100,2680
4715,35200,66350,2681
8010,35200,66516.7,2682
8011,35200,66516.7,2683
8554,35233.3,66516.7,2684
3720,35616.7,66283.3,2685
6537,35566.7,65916.7,2686
7470,35333.3,65833.3,2687
7471,35333.3,65833.3,2688
6383,35616.7,65733.3,2689
8796,35683.3,65450,2690
4273,35550,65366.7,2691
8682,35716.7,65300,2692
3927,36200,65100,2693
529,36216.7,65450,2694
892,36266.7,65500,2695
7853,36466.7,65333.3,2696
6593,36700,65283.3,2697
3932,36183.3,65300,2698
3931,36183.3,65300,2699
4176,35800,64933.3,2700
883,36133.3,64933.3,2701
884,36133.3,64933.3,2702
1943,36050,64816.7,2703
7146,36016.7,64600,2704
8548,36300,64500,2705
7145,36016.7,64600,2706
8269,35966.7,64450,2707
7802,35900,64300,2708
6755,35900,64300,2709
749,35700,64133.3,2710
8709,35633.3,64333.3,2711
4711,35666.7,64966.7,2712
2182,35266.7,65433.3,2713
3258,35116.7,65250,2714
8570,35150,65583.3,2715
4707,35283.3,65750,2716
633,35150,65950,2717
4861,35283.3,65900,2718
2699,35150,65766.7,2719
6469,34766.7,65516.7,2720
5934,35116.7,65383.3,2721
5361,35700,65083.3,2722
2814,35633.3,64766.7,2723
2975,35133.3,64533.3,2724
2186,35050,64700,2725
2251,35050,64533.3,2726
5225,35050,64700,2727
7819,35083.3,65116.7,2728
7692,35050,64966.7,2729
8110,35583.3,64550,2730
5350,35416.7,64483.3,2731
6301,35416.7,64300,2732
8891,35366.7,64133.3,2733
6040,35183.3,64100,2734
2103,35133.3,64166.7,2735
2151,35033.3,64250,2736
8594,35016.7,64050,2737
584,35016.7,64050,2738
9087,35016.7,64050,2739
2181,34833.3,64100,2740
9043,35016.7,63933.3,2741
3736,35000,63816.7,2742
3533,35000,63816.7,2743
1223,35016.7,63700,2744
8283,35033.3,63566.7,2745
191,35283.3,63366.7,2746
1427,35266.7,63200,2747
2024,35466.7,62950,2748
1526,35516.7,63166.7,2749
6001,35700,63000,2750
3195,35700,63000,2751
5948,35700,63000,2752
1034,35750,63133.3,2753
8272,36216.7,63066.7,2754
2864,36266.7,63150,2755
7895,36266.7,63150,2756
7791,36433.3,63400,2757
4674,36700,63366.7,2758
3672,36833.3,63316.7,2759
2254,36583.3,63100,2760
2253,36583.3,63100,2761
5613,36650,63183.3,2762
6906,36350,63233.3,2763
8933,35933.3,63516.7,2764
8721,35933.3,63516.7,2765
5432,36116.7,63733.3,2766
7412,36150,63833.3,2767
2256,36050,63550,2768
3590,36166.7,63500,2769
3662,36166.7,63500,2770
2135,36250,63450,2771
4140,36466.7,63616.7,2772
2521,36466.7,63616.7,2773
4837,36500,63750,2774
7748,36816.7,63850,2775
3403,36850,63700,2776
3885,37150,63650,2777
8904,37366.7,63766.7,2778
5756,37466.7,63600,2779
5762,37466.7,63600,2780
5763,37466.7,63600,2781
1983,37183.3,63400,2782
5502,37166.7,63533.3,2783
8607,37133.3,63816.7,2784
8606,37133.3,63816.7,2785
6829,37150,64016.7,2786
3587,36850,63700,2787
804,36850,63516.7,2788
828,36850,63516.7,2789
805,36850,63516.7,2790
5916,36700,63366.7,2791
5971,36700,63366.7,2792
377,36700,63366.7,2793
868,36950,63300,2794
59,37000,63150,2795
8711,37083.3,63266.7,2796
2019,37200,63233.3,2797
6896,37366.7,63250,2798
5431,37366.7,63250,2799
6854,37366.7,63250,2800
6089,37466.7,63266.7,2801
9082,37466.7,63266.7,2802
2134,37633.3,63650,2803
1287,37566.7,63416.7,2804
7234,37566.7,63416.7,2805
6761,37466.7,63266.7,2806
6090,37466.7,63266.7,2807
5561,37666.7,63533.3,2808
8588,37666.7,63350,2809
2021,38150,63066.7,2810
340,38166.7,63250,2811
5251,38066.7,63433.3,2812
5228,38066.7,63433.3,2813
5720,37983.3,63566.7,2814
5168,37983.3,63566.7,2815
512,37983.3,63566.7,2816
4631,38266.7,63733.3,2817
8729,38966.7,63850,2818
2068,39016.7,64083.3,2819
7323,39033.3,64050,2820
5126,38866.7,64566.7,2821
5208,38866.7,64566.7,2822
6952,38333.3,64616.7,2823
1509,38150,64650,2824
4207,38033.3,65550,2825
6067,37600,66350,2826
6069,37600,66350,2827
2504,38150,65916.7,2828
6936,38150,65916.7,2829
6910,39200,65766.7,2830
5908,39316.7,65766.7,2831
7770,39266.7,65683.3,2832
7591,39266.7,65683.3,2833
3914,39316.7,65766.7,2834
5904,39316.7,65766.7,2835
7105,39183.3,65983.3,2836
7605,39166.7,66150,2837
5804,38716.7,66400,2838
4755,38716.7,66400,2839
5683,38716.7,66400,2840
5018,37850,65366.7,2841
611,37266.7,64566.7,2842
2258,37133.3,64516.7,2843
8614,37016.7,64283.3,2844
3356,36933.3,64400,2845
8156,36733.3,64350,2846
4669,37350,64216.7,2847
7239,37400,64200,2848
5869,37433.3,64383.3,2849
5830,37383.3,64600,2850
6256,37566.7,64283.3,2851
636,37533.3,64350,2852
2836,37633.3,64150,2853
9122,37883.3,63850,2854
8308,37900,63716.7,2855
7005,37700,64066.7,2856
5435,37766.7,64033.3,2857
6911,37700,63166.7,2858
8255,37800,63050,2859
8577,37733.3,62916.7,2860
6847,37916.7,62933.3,2861
14,37916.7,62933.3,2862
6082,38116.7,62916.7,2863
2794,38100,62800,2864
2776,37616.7,62416.7,2865
6777,37466.7,62416.7,2866
6232,37383.3,62416.7,2867
8658,37500,62333.3,2868
5588,37033.3,62416.7,2869
1208,36900,62666.7,2870
1718,36816.7,62583.3,2871
528,36600,62666.7,2872
2867,36350,62866.7,2873
5161,36450,62850,2874
719,36450,62850,2875
5157,36450,62850,2876
573,36600,62666.7,2877
8262,36816.7,62216.7,2878
4814,36816.7,62216.7,2879
7822,36700,62316.7,2880
3892,36633.3,62133.3,2881
4745,36683.3,61933.3,2882
6918,36600,61750,2883
7823,36600,61750,2884
8703,36883.3,61483.3,2885
3933,36950,61666.7,2886
4925,37333.3,61533.3,2887
6789,37683.3,61716.7,2888
2236,37783.3,61600,2889
2689,37733.3,61333.3,2890
5212,38133.3,61083.3,2891
4265,38083.3,61033.3,2892
3306,38433.3,60966.7,2893
3326,38433.3,60966.7,2894
5377,38316.7,60883.3,2895
2850,38666.7,61083.3,2896
5173,38666.7,61083.3,2897
5240,38666.7,61083.3,2898
6032,38800,61066.7,2899
8100,38766.7,61400,2900
8495,38983.3,61300,2901
9142,38983.3,61183.3,2902
8492,38916.7,60533.3,2903
9143,38916.7,60533.3,2904
3159,38733.3,60616.7,2905
8727,38616.7,60866.7,2906
5704,38783.3,60900,2907
33,38750,60766.7,2908
5290,38550,60700,2909
7493,38700,60233.3,2910
7131,38716.7,60450,2911
9144,38883.3,60350,2912
2118,38833.3,60366.7,2913
8487,38900,60333.3,2914
8494,38900,60333.3,2915
8504,38850,60083.3,2916
7492,38850,60083.3,2917
8493,38816.7,59766.7,2918
1746,38333.3,59616.7,2919
4691,37783.3,59316.7,2920
7495,37900,59283.3,2921
5180,38000,59266.7,2922
5108,38000,59266.7,2923
4663,37133.3,59366.7,2924
6902,37116.7,59100,2925
927,37316.7,59150,2926
8397,37316.7,59183.3,2927
7976,37350,59000,2928
5887,37416.7,58800,2929
3350,37633.3,58750,2930
4923,37216.7,58766.7,2931
7987,37216.7,58700,2932
5292,37250,58916.7,2933
6744,36983.3,59100,2934
2165,36766.7,59100,2935
202,36783.3,59050,2936
644,36566.7,58516.7,2937
645,36566.7,58516.7,2938
6044,37050,58316.7,2939
8586,37150,58483.3,2940
1661,37333.3,58416.7,2941
8251,37633.3,58233.3,2942
135,37666.7,57650,2943
7411,37766.7,57700,2944
8417,37900,57816.7,2945
7663,38033.3,57716.7,2946
3756,38000,57550,2947
3762,38000,57550,2948
4502,38100,57550,2949
2855,38050,57566.7,2950
4126,38116.7,57600,2951
8394,38116.7,57616.7,2952
4868,38166.7,57633.3,2953
7382,38200,57683.3,2954
8414,38233.3,57783.3,2955
6614,37900,57733.3,2956
1131,37950,57766.7,2957
8386,38000,57716.7,2958
8416,38016.7,57683.3,2959
8096,37883.3,57600,2960
7476,37800,57633.3,2961
7054,37450,57716.7,2962
8108,37483.3,57433.3,2963
5735,37266.7,57750,2964
3358,37583.3,57533.3,2965
8498,37750,57416.7,2966
3768,37750,57416.7,2967
3763,37766.7,57433.3,2968
2234,37833.3,57633.3,2969
8401,37833.3,57600,2970
8409,37900,57516.7,2971
2973,37950,57533.3,2972
8410,37916.7,57583.3,2973
8418,38016.7,57683.3,2974
7180,38116.7,57850,2975
6840,38116.7,57850,2976
5825,38266.7,57850,2977
5294,38133.3,57983.3,2978
6698,38016.7,57800,2979
235,37850,57983.3,2980
4378,37983.3,58100,2981
2193,37533.3,58333.3,2982
6314,37733.3,58550,2983
8530,37833.3,58250,2984
3985,37933.3,58316.7,2985
1789,38016.7,58350,2986
1843,38016.7,58350,2987
7014,38550,58633.3,2988
2454,38566.7,58700,2989
2380,38566.7,58700,2990
2778,38400,58666.7,2991
6508,38100,58566.7,2992
6783,37766.7,58650,2993
4209,37916.7,58900,2994
1551,37783.3,58833.3,2995
4181,37916.7,58900,2996
6546,38050,58850,2997
944,38200,58733.3,2998
4177,38150,58783.3,2999
4412,38066.7,58466.7,3000
3654,38150,58216.7,3001
7755,38433.3,58216.7,3002
3761,38333.3,57983.3,3003
3760,38333.3,57983.3,3004
68,38133.3,57983.3,3005
8402,38233.3,57866.7,3006
3559,38266.7,57850,3007
8246,38266.7,57983.3,3008
2252,38533.3,58700,3009
3324,38550,58750,3010
8500,38666.7,58983.3,3011
3309,38250,59166.7,3012
1604,38166.7,59016.7,3013
4893,38283.3,59200,3014
3308,38283.3,59200,3015
1947,38433.3,59333.3,3016
2196,38433.3,59333.3,3017
1340,38433.3,59333.3,3018
3219,38350,59783.3,3019
3733,37716.7,60316.7,3020
3402,37716.7,60316.7,3021
1382,37350,60616.7,3022
128,37450,60666.7,3023
4626,37550,60816.7,3024
4462,37616.7,60883.3,3025
2997,37700,60983.3,3026
5039,37766.7,61133.3,3027
2123,37833.3,61216.7,3028
2994,38183.3,61166.7,3029
5014,38433.3,61116.7,3030
6303,38550,61083.3,3031
1444,38733.3,61533.3,3032
7095,38616.7,61683.3,3033
7751,38466.7,61366.7,3034
4836,38433.3,61266.7,3035
3467,38650,61300,3036
6787,38700,61283.3,3037
7098,38700,61283.3,3038
8101,38766.7,61400,3039
3466,38916.7,61550,3040
8490,39000,61616.7,3041
2866,39000,61616.7,3042
2929,38666.7,61783.3,3043
8538,38766.7,61900,3044
8117,38733.3,62066.7,3045
9102,38616.7,62050,3046
7022,38616.7,62050,3047
4262,38516.7,62300,3048
5857,38350,62200,3049
713,38283.3,62200,3050
799,38100,62233.3,3051
3347,38433.3,62250,3052
495,38883.3,61966.7,3053
7468,38566.7,61983.3,3054
9095,38616.7,62050,3055
7397,38483.3,61900,3056
8172,38483.3,61900,3057
6077,38350,61800,3058
4569,38450,61566.7,3059
4579,38450,61566.7,3060
4414,38266.7,61350,3061
6603,38316.7,61450,3062
6468,38216.7,61316.7,3063
2766,38100,61350,3064
1060,37983.3,61550,3065
1879,38200,61783.3,3066
1132,38150,61800,3067
2856,38050,61666.7,3068
2164,37883.3,61483.3,3069
7067,37966.7,61366.7,3070
2569,37966.7,61366.7,3071
5774,37266.7,61283.3,3072
2244,37100,61200,3073
4425,37200,61116.7,3074
4340,37400,61283.3,3075
4219,37533.3,61300,3076
8382,37583.3,61816.7,3077
6775,37950,62300,3078
7254,37983.3,62333.3,3079
7248,37933.3,62350,3080
1345,37566.7,61866.7,3081
7283,37516.7,61916.7,3082
1284,37483.3,61916.7,3083
7282,37566.7,61866.7,3084
1605,37516.7,61916.7,3085
2518,37516.7,61916.7,3086
2755,37400,61750,3087
4621,37316.7,61916.7,3088
38,37216.7,61933.3,3089
5450,37033.3,61950,3090
4688,36933.3,61950,3091
4719,36733.3,62050,3092
7829,37300,62316.7,3093
6928,37466.7,62100,3094
6930,37466.7,62100,3095
2962,37216.7,62133.3,3096
6934,37466.7,62100,3097
7284,37483.3,61916.7,3098
7055,37466.7,61916.7,3099
37,37216.7,61933.3,3100
720,37183.3,62000,3101
3180,37133.3,62033.3,3102
9012,36900,62350,3103
7830,36750,62500,3104
3005,36550,62583.3,3105
32,36550,62583.3,3106
5852,36550,62583.3,3107
689,36466.7,62483.3,3108
8786,36566.7,62116.7,3109
5701,36366.7,62350,3110
752,36266.7,62550,3111
1,36266.7,62550,3112
4632,36366.7,62716.7,3113
7119,36200,62400,3114
2917,35833.3,62266.7,3115
4912,36033.3,62233.3,3116
4950,36216.7,62233.3,3117
3408,36316.7,62216.7,3118
1883,36300,62200,3119
8617,36300,62200,3120
3498,36233.3,62000,3121
9013,35950,61966.7,3122
9134,35950,61966.7,3123
2868,35814.7,61905.3,3124
4679,35900,61816.7,3125
3253,35900,61816.7,3126
5918,35866.7,62050,3127
5975,35866.7,62050,3128
5307,35716.7,62133.3,3129
5267,35716.7,62133.3,3130
5186,35833.3,62266.7,3131
8300,35866.7,62500,3132
2573,35916.7,62633.3,3133
