id,x,y
1277,35500,60383.3
1278,27783.3,64266.7
1279,28783.3,58716.7
1280,34616.7,58366.7
1281,33050,63266.7
1282,22266.7,62700
1283,22250,64966.7
1284,37483.3,61916.7
1285,36533.3,56683.3
1286,28600,66533.3
1287,37566.7,63416.7
1288,34216.7,66783.3
1289,33433.3,60783.3
1290,32583.3,61183.3
1291,31083.3,63966.7
1292,27816.7,61150
1293,51800,71000
1294,27816.7,61150
1295,30833.3,64366.7
1296,24516.7,65416.7
1297,22183.3,64833.3
1298,36616.7,64283.3
1299,24433.3,65950
1300,31150,63383.3
1301,31150,63383.3
1302,24450,66700
1303,24450,66700
1304,27150,65250
1305,32333.3,65200
1306,31416.7,60333.3
1307,32066.7,64550
1308,32066.7,64550
1309,39983.3,66566.7
1310,36616.7,64283.3
1311,33250,68150
1312,32333.3,65200
1313,32316.7,66933.3
1314,32066.7,64550
1315,31516.7,65066.7
1316,31416.7,60333.3
1317,31250,64616.7
1318,31233.3,66666.7
1319,31150,63383.3
1320,30983.3,64466.7
1321,29800,63466.7
1322,29200,63983.3
1323,29183.3,63366.7
1324,28450,65716.7
1325,28266.7,58116.7
1326,28033.3,67616.7
1327,27883.3,63966.7
1328,26500,63650
1329,25683.3,66066.7
1330,24450,66700
1331,24266.7,62733.3
1332,23783.3,61483.3
1333,23366.7,64500
1334,23333.3,65133.3
1335,30950,66216.7
1336,27500,54733.3
1337,34533.3,63166.7
1338,29216.7,62983.3
1339,27366.7,55566.7
1340,38433.3,59333.3
1341,31516.7,61133.3
1342,31700,62483.3
1343,31266.7,64466.7
1344,33200,68433.3
1345,37566.7,61866.7
1346,33800,60183.3
1347,31600,60000
1348,31583.3,62416.7
1349,31266.7,64466.7
1350,30716.7,63966.7
1351,29483.3,63400
1352,29250,63883.3
1353,27966.7,64250
1354,27916.7,55383.3
1355,26683.3,66033.3
1356,26216.7,63283.3
1357,22133.3,62816.7
1358,28300,61550
1359,34500,63933.3
1360,37133.3,60416.7
1361,33866.7,59866.7
1362,31533.3,68483.3
1363,29283.3,60416.7
1364,29100,65216.7
1365,28983.3,59100
1366,28750,64700
1367,28716.7,63516.7
1368,27100,65516.7
1369,27683.3,62633.3
1370,36250,66933.3
1371,33900,61700
1372,31483.3,64233.3
1373,30966.7,59366.7
1374,35400,62583.3
1375,27733.3,64016.7
1376,25116.7,65516.7
1377,29133.3,67566.7
1378,31633.3,60700
1379,33183.3,63300
1380,33833.3,61516.7
1381,34683.3,62700
1382,37350,60616.7
1383,30950,59800
1384,30116.7,63850
1385,34683.3,62700
1386,50016.7,68516.7
1387,31916.7,60550
1388,30250,64166.7
1389,28816.7,64700
1390,28500,65666.7
1391,28450,67683.3
1392,28283.3,67200
1393,27666.7,64266.7
1394,27383.3,65433.3
1395,23200,64916.7
1396,22150,65033.3
1397,34433.3,59033.3
1398,34066.7,59566.7
1399,31350,61833.3
1400,31766.7,61316.7
1401,31766.7,61316.7
1402,31350,61833.3
1403,29550,68516.7
1404,24283.3,64683.3
1405,32666.7,58733.3
1406,32333.3,62500
1407,34783.3,58433.3
1408,33200,64450
1409,31516.7,64866.7
1410,30866.7,64250
1411,28133.3,64783.3
1412,21950,66066.7
1413,26916.7,65266.7
1414,23600,65066.7
1415,25450,65600
1416,32166.7,58783.3
1417,30900,57933.3
1418,30800,65200
1419,29850,63833.3
1420,29383.3,63600
1421,27466.7,65683.3
1422,27450,58666.7
1423,27366.7,55566.7
1424,23316.7,65033.3
1425,23100,66016.7
1426,31483.3,65916.7
1427,35266.7,63200
1428,33533.3,63050
1429,53300,68466.7
1430,34950,59716.7
1431,24183.3,65300
1432,32283.3,66766.7
1433,31616.7,58500
1434,29266.7,57516.7
1435,29366.7,62883.3
1436,33283.3,66233.3
1437,33050,68583.3
1438,32216.7,64650
1439,31350,64466.7
1440,30600,67216.7
1441,30283.3,68683.3
1442,28566.7,58716.7
1443,28116.7,64533.3
1444,38733.3,61533.3
1445,33033.3,61616.7
1446,23133.3,64333.3
1447,30833.3,58250
1448,30616.7,66916.7
1449,30550,66083.3
1450,28050,64766.7
1451,27700,64283.3
1452,27250,63733.3
1453,27100,65333.3
1454,25966.7,63850
1455,25066.7,60300
1456,25016.7,65533.3
1457,34600,68333.3
1458,31950,60250
1459,31850,65550
1460,31533.3,63783.3
1461,26966.7,65383.3
1462,25866.7,65966.7
1463,24116.7,64400
1464,27133.3,55416.7
1465,30083.3,64150
1466,30450,64450
1467,26233.3,65483.3
1468,33670.6,59682.8
1469,32966.7,66700
1470,31916.7,65233.3
1471,31766.7,64633.3
1472,31433.3,60600
1473,31233.3,60533.3
1474,30450,64450
1475,29700,63550
1476,29533.3,66333.3
1477,28733.3,66116.7
1478,28650,66950
1479,27950,65166.7
1480,27750,63250
1481,27100,64283.3
1482,26633.3,54133.3
1483,24233.3,64866.7
1484,22616.7,65116.7
1485,22400,64033.3
1486,24216.7,65283.3
1487,34600,60233.3
1488,26666.7,64866.7
1489,54333.3,66666.7
1490,32650,65300
1491,28700,66033.3
1492,27383.3,63716.7
1493,26866.7,65316.7
1494,29300,67600
1495,33330.3,60226.9
1496,33330.3,60226.9
1497,32300,63866.7
1498,29350,63083.3
1499,29283.3,65266.7
1500,29116.7,67466.7
1501,29050,63483.3
1502,27650,63216.7
1503,25433.3,65566.7
1504,27650,63216.7
1505,26816.7,65216.7
1506,35450,58800
1507,35450,58800
1508,37450,63116.7
1509,38150,64650
1510,34523.9,58779.4
1511,32916.7,65983.3
1512,32366.7,67400
1513,32283.3,67516.7
1514,31766.7,65416.7
1515,29766.7,63750
1516,29466.7,65283.3
1517,29183.3,67466.7
1518,28150,66200
1519,28016.7,67583.3
1520,28000,57600
1521,26916.7,65116.7
1522,26383.3,64700
1523,22583.3,62816.7
1524,35450,58800
1525,38316.7,60016.7
1526,35516.7,63166.7
1527,24533.3,59900
1528,30350,60300
1529,31900,61283.3
1530,40166.7,71350
1531,31850,61583.3
1532,34133.3,66150
1533,44033.3,70483.3
1534,34572.2,58547.2
1535,33066.7,68466.7
1536,32716.7,60733.3
1537,32400,65683.3
1538,31850,61583.3
1539,31550,68333.3
1540,31466.7,60166.7
1541,29466.7,56816.7
1542,29233.3,65766.7
1543,27566.7,64283.3
1544,25566.7,66233.3
1545,24533.3,59900
1546,22533.3,64683.3
1547,32633.3,62466.7
1548,30783.3,64650
1549,32633.3,62466.7
1550,30783.3,64650
1551,37783.3,58833.3
1552,28566.7,64700
1553,27516.7,58566.7
1554,33300,66350
1555,29983.3,63866.7
1556,29833.3,63433.3
1557,26483.3,63666.7
1558,25966.7,66000
1559,23533.3,65083.3
1560,40166.7,64316.7
1561,32750,60733.3
1562,31666.7,65016.7
1563,30866.7,64233.3
1564,28133.3,58766.7
1565,27916.7,64483.3
1566,26100,64683.3
1567,24716.7,65483.3
1568,54033.3,68533.3
1569,34683.1,58551.9
1570,32450,58433.3
1571,30783.3,60583.3
1572,28150,64733.3
1573,49300,67716.7
1574,22783.3,62483.3
1575,22250,66433.3
1576,22200,66400
1577,27783.3,55500
1578,24533.3,64683.3
1579,24466.7,62250
1580,24366.7,65033.3
1581,22183.3,65550
1582,31537.5,68536.4
1583,29350,66450
1584,29300,63816.7
1585,28633.3,64733.3
1586,25166.7,57933.3
1587,22716.7,65233.3
1588,22200,66400
1589,26733.3,65016.7
1590,32300,62283.3
1591,31600,60583.3
1592,33216.7,65483.3
1593,26133.3,63716.7
1594,30016.7,64633.3
1595,33112.8,61709.2
1596,25283.3,64100
1597,33112.8,61709.2
1598,30350,63933.3
1599,30242.5,68745.8
1600,28383.3,65700
1601,28050,66150
1602,30383.3,58750
1603,25200,66200
1604,38166.7,59016.7
1605,37516.7,61916.7
1606,33283.3,69166.7
1607,33112.8,61709.2
1608,32383.3,68250
1609,31950,65316.7
1610,31700,65183.3
1611,31266.7,64583.3
1612,30016.7,64633.3
1613,29250,65233.3
1614,28683.3,65483.3
1615,28500,62983.3
1616,28383.3,65700
1617,27966.7,67600
1618,27766.7,55783.3
1619,27716.7,65566.7
1620,26833.3,63533.3
1621,26783.3,66066.7
1622,25200,66200
1623,22333.3,64800
1624,37216.7,60966.7
1625,31900,61866.7
1626,31850,58750
1627,30916.7,64316.7
1628,34500,63700
1629,24183.3,62916.7
1630,32883.3,61033.3
1631,31550,61083.3
1632,31616.7,61133.3
1633,33133.3,66516.7
1634,32883.3,61033.3
1635,31383.3,64933.3
1636,29900,64100
1637,25050,65466.7
1638,32366.7,61350
1639,40766.7,63300
1640,32033.3,65050
1641,30583.3,59950
1642,27883.3,55133.3
1643,26783.3,65383.3
1644,23850,65283.3
1645,30333.3,58316.7
1646,34650,59533.3
1647,34470.8,58528.6
1648,33050,66600
1649,32533.3,65533.3
1650,31500,68333.3
1651,29716.7,57550
1652,29550,63466.7
1653,29166.7,66016.7
1654,28533.3,63416.7
1655,28450,65733.3
1656,28033.3,55416.7
1657,23800,63216.7
1658,22950,62066.7
1659,22733.3,65250
1660,39900,70850
1661,37333.3,58416.7
1662,32150,64533.3
1663,32083.3,66100
1664,31150,64883.3
1665,30966.7,64533.3
1666,29033.3,66016.7
1667,27750,65600
1668,27266.7,55533.3
1669,23866.7,63366.7
1670,40116.7,70416.7
1671,26033.3,58650
1672,30683.3,59383.3
1673,30366.7,61916.7
1674,34316.7,62033.3
1675,32033.3,59016.7
1676,30233.3,64366.7
1677,26600,63666.7
1678,25916.7,64333.3
1679,25116.7,65516.7
1680,31550,61083.3
1681,31616.7,61133.3
1682,33133.3,66516.7
1683,32883.3,61033.3
1684,31383.3,64933.3
1685,29900,64100
1686,38300,62983.3
1687,32366.7,61333.3
1688,32366.7,61350
1689,28966.7,57200
1690,27116.7,65450
1691,34783.3,58316.7
1692,33600,62133.3
1693,32600,66133.3
1694,29783.3,63933.3
1695,26233.3,58633.3
1696,29783.3,63933.3
1697,38700,60016.7
1698,27450,54750
1699,33600,62133.3
1700,32600,66133.3
1701,31950,60633.3
1702,31433.3,62083.3
1703,29550,63900
1704,29416.7,59383.3
1705,29400,63250
1706,29333.3,63783.3
1707,29283.3,63466.7
1708,29116.7,65933.3
1709,28950,65416.7
1710,27550,65616.7
1711,24950,65266.7
1712,23616.7,61650
1713,33150,61283.3
1714,28466.7,65783.3
1715,34444.2,58577.5
1716,31283.3,64400
1717,27333.3,66900
1718,36816.7,62583.3
1719,23950,63300
1720,32850,65483.3
1721,27616.7,64116.7
1722,26883.3,65233.3
1723,22266.7,64966.7
1724,38700,60016.7
1725,32133.3,60983.3
1726,32250,62483.3
1727,32066.7,61116.7
1728,30916.7,64550
1729,32900,61516.7
1730,35783.3,60366.7
1731,35016.7,60850
1732,34766.7,59183.3
1733,33883.3,62116.7
1734,33216.7,66033.3
1735,33016.7,60616.7
1736,28750,58650
1737,34016.7,62233.3
1738,34633.3,58383.3
1739,30316.7,61233.3
1740,31716.7,64100
1741,27366.7,58516.7
1742,36366.7,56716.7
1743,31716.7,64633.3
1744,31616.7,68533.3
1745,33433.3,60150
1746,38333.3,59616.7
1747,31750,61100
1748,31750,61100
1749,31683.3,61083.3
1750,31183.3,65100
1751,36250,61100
1752,41150,71300
1753,31733.3,61100
1754,33766.7,69033.3
1755,31183.3,65100
1756,29600,64816.7
1757,29350,63333.3
1758,28033.3,64816.7
1759,27750,55900
1760,27666.7,64883.3
1761,27400,63166.7
1762,25933.3,65933.3
1763,23233.3,64733.3
1764,22883.3,64666.7
1765,28400,67083.3
1766,28366.7,67050
1767,40550,62250
1768,28400,67083.3
1769,25266.7,65483.3
1770,36733.3,56700
1771,36300,60450
1772,30866.7,60550
1773,29550,68583.3
1774,29483.3,66033.3
1775,28650,61533.3
1776,27283.3,60700
1777,25983.3,63250
1778,25266.7,65483.3
1779,23816.7,65316.7
1780,22550,62633.3
1781,30816.7,64016.7
1782,30866.7,60550
1783,35666.7,59900
1784,31783.3,60433.3
1785,33483.3,64316.7
1786,32766.7,64750
1787,31533.3,62716.7
1788,28750,62233.3
1789,38016.7,58350
1790,26416.7,64066.7
1791,26666.7,64650
1792,40733.3,64933.3
1793,40816.7,64750
1794,27566.7,65050
1795,34666.7,58700
1796,28366.7,59283.3
1797,29033.3,64750
1798,24183.3,66350
1799,32200,62633.3
1800,28933.3,65100
1801,28616.7,63166.7
1802,31483.3,64516.7
1803,34250,59466.7
1804,32633.3,66900
1805,32633.3,58700
1806,32200,62633.3
1807,31783.3,64283.3
1808,31500,62816.7
1809,31483.3,64516.7
1810,31216.7,61733.3
1811,31083.3,66733.3
1812,31083.3,63966.7
1813,30766.7,63416.7
1814,30400,65083.3
1815,29766.7,57550
1816,29283.3,66150
1817,28933.3,65100
1818,28616.7,63166.7
1819,28400,65733.3
1820,28366.7,59283.3
1821,28033.3,65683.3
1822,27866.7,67266.7
1823,27650,55933.3
1824,27566.7,65050
1825,27150,65033.3
1826,26566.7,63283.3
1827,26116.7,53750
1828,26050,53733.3
1829,26033.3,63300
1830,26016.7,65983.3
1831,25633.3,65683.3
1832,24366.7,65333.3
1833,24200,64800
1834,22816.7,64916.7
1835,34449.7,59443.3
1836,34550,58533.3
1837,26900,65200
1838,33250,64166.7
1839,33233.3,64150
1840,33050,65900
1841,26800,54983.3
1842,30633.3,67450
1843,38016.7,58350
1844,31983.3,64383.3
1845,31683.3,60933.3
1846,30633.3,67450
1847,26833.3,64833.3
1848,26416.7,64066.7
1849,24983.3,65416.7
1850,23933.3,62550
1851,29283.3,67033.3
1852,34449.7,59443.3
1853,34250,59466.7
1854,32516.7,63250
1855,27516.7,60400
1856,27516.7,60400
1857,33383.3,64716.7
1858,40116.7,70416.7
1859,35216.7,58283.3
1860,22066.7,63716.7
1861,22066.7,63716.7
1862,35300,59166.7
1863,32666.7,61083.3
1864,31216.7,57933.3
1865,34716.7,68233.3
1866,34298.9,60241.9
1867,32166.7,64266.7
1868,31916.7,60550
1869,27500,55200
1870,22133.3,64883.3
1871,24783.3,65416.7
1872,31150,64316.7
1873,28366.7,65616.7
1874,31316.7,65083.3
1875,36750,62933.3
1876,31933.3,66566.7
1877,28366.7,67050
1878,34233.3,63433.3
1879,38200,61783.3
1880,27800,57933.3
1881,31300,64333.3
1882,28366.7,65616.7
1883,36300,62200
1884,28800,63416.7
1885,28800,63416.7
1886,24333.3,67016.7
1887,26200,64783.3
1888,32583.3,68833.3
1889,32450,65366.7
1890,28300,67250
1891,25783.3,64500
1892,23966.7,64550
1893,33000,60633.3
1894,35639.2,59778.9
1895,33200,65850
1896,32933.3,62350
1897,29333.3,66883.3
1898,24566.7,66216.7
1899,24400,64900
1900,24016.7,64266.7
1901,30900,60016.7
1902,30900,60016.7
1903,30900,60016.7
1904,28250,58633.3
1905,32450,65366.7
1906,32400,62100
1907,38916.7,70716.7
1908,30566.7,64550
1909,31333.3,61683.3
1910,31383.3,63416.7
1911,31366.7,65016.7
1912,31283.3,63416.7
1913,34583.3,61083.3
1914,30500,57916.7
1915,34600,58533.3
1916,26683.3,61833.3
1917,31666.7,63066.7
1918,42500,68516.7
1919,28616.7,63483.3
1920,34550,58466.7
1921,37750,62366.7
1922,31666.7,61350
1923,31583.3,61383.3
1924,33000,68783.3
1925,33900,61833.3
1926,28400,62250
1927,29350,63466.7
1928,30900,65266.7
1929,29350,63466.7
1930,27983.3,65550
1931,32183.3,64483.3
1932,27533.3,64066.7
1933,27533.3,64066.7
1934,28466.7,65016.7
1935,27733.3,63500
1936,33866.7,63466.7
1937,33866.7,63433.3
1938,26983.3,55050
1939,26116.7,65283.3
1940,34416.7,59250
1941,34266.7,62700
1942,33333.3,60450
1943,36050,64816.7
1944,39216.7,70950
1945,28983.3,63150
1946,27766.7,64216.7
1947,38433.3,59333.3
1948,35416.7,59333.3
1949,35166.7,57650
1950,27583.3,61950
1951,30666.7,61783.3
1952,32050,61600
1953,34283.3,62566.7
1954,35966.7,58933.3
1955,32298.1,59139.4
1956,32298.1,59139.4
1957,30516.7,66533.3
1958,32298.1,59139.4
1959,24983.3,65583.3
1960,24516.7,64166.7
1961,25800,64966.7
1962,28366.7,66166.7
1963,37166.7,70616.7
1964,32951.1,60666.4
1965,32116.7,65250
1966,31050,64116.7
1967,30900,64333.3
1968,28366.7,66166.7
1969,25933.3,63733.3
1970,22850,66716.7
1971,34166.7,63166.7
1972,45683.3,70266.7
1973,34416.7,58866.7
1974,26783.3,60450
1975,35416.7,59333.3
1976,35833.3,63283.3
1977,38233.3,63133.3
1978,27050,65150
1979,40083.3,71333.3
1980,34939.4,58055.8
1981,29500,59766.7
1982,34716.7,59833.3
1983,37183.3,63400
1984,32897.8,60909.2
1985,34195.3,60735
1986,33116.7,68600
1987,31366.7,64216.7
1988,31700,61250
1989,34650,68016.7
1990,22250,66433.3
1991,23033.3,65316.7
1992,32916.7,64666.7
1993,29066.7,67650
1994,22250,65066.7
1995,30933.3,65316.7
1996,27450,66466.7
1997,27416.7,65150
1998,32983.3,68683.3
1999,32916.7,68733.3
2000,27800,63466.7
2001,30216.4,69139.4
2002,28216.7,65866.7
2003,22316.7,65933.3
2004,21883.3,66250
2005,37150,60983.3
2006,32350,58966.7
2007,34350,60800
2008,28416.7,67116.7
2009,28050,63983.3
2010,27933.3,64133.3
2011,35150,61950
2012,35166.7,57650
2013,45816.7,67433.3
2014,34083.3,60666.7
2015,34633.3,58566.7
2016,38850,69750
2017,35216.7,61233.3
2018,31316.7,64316.7
2019,37200,63233.3
2020,34616.7,59766.7
2021,38150,63066.7
2022,32916.7,60666.7
2023,39116.7,67333.3
2024,35466.7,62950
2025,34850,58366.7
2026,33183.3,68466.7
2027,31553.9,68652.5
2028,28950,68116.7
2029,24183.3,62883.3
2030,51983.3,70400
2031,30500,61950
2032,31166.7,64333.3
2033,41566.7,71533.3
2034,29866.7,63066.7
2035,29300,63266.7
2036,51533.3,72300
2037,32183.3,64100
2038,27550,59666.7
2039,33750,59633.3
2040,31666.7,63916.7
2041,29900,63716.7
2042,27266.7,65550
2043,22866.7,64166.7
2044,33850,65266.7
2045,42116.7,71716.7
2046,31333.3,63616.7
2047,25300,64900
2048,44216.7,71350
2049,44216.7,71350
2050,22883.3,64450
2051,26300,61683.3
2052,23616.7,61316.7
2053,45683.3,70266.7
2054,30700,64183.3
2055,34285.6,58920.3
2056,31316.7,64966.7
2057,27566.7,64950
2058,53783.3,67700
2059,23400,65750
2060,51633.3,69216.7
2061,46600,70933.3
2062,24633.3,64250
2063,32533.3,64583.3
2064,26433.3,64933.3
2065,29300,65483.3
2066,28450,65416.7
2067,33133.3,64350
2068,39016.7,64083.3
2069,38966.7,64083.3
2070,28266.7,67383.3
2071,28250,67666.7
2072,27150,65350
2073,49800,68616.7
2074,41716.7,70500
2075,31266.7,64016.7
2076,28933.3,65350
2077,27466.7,65583.3
2078,31166.7,64333.3
2079,50266.7,71733.3
2080,34050,63750
2081,34883.3,57983.3
2082,31316.7,64316.7
2083,50283.3,70150
2084,32750,59933.3
2085,32233.3,64783.3
2086,32433.3,60383.3
2087,32450,65483.3
2088,34733.3,68366.7
2089,42516.7,71450
2090,22250,65300
2091,23416.7,65916.7
2092,23416.7,65916.7
2093,31716.7,68583.3
2094,22433.3,66166.7
2095,50300,69916.7
2096,32750,59933.3
2097,31600,63633.3
2098,28616.7,64800
2099,28250,66133.3
2100,26716.7,64333.3
2101,31900,61283.3
2102,32766.7,60783.3
2103,35133.3,64166.7
2104,37466.7,60033.3
2105,34650,58400
2106,27583.3,58750
2107,26416.7,58550
2108,25383.3,58300
2109,25383.3,58300
2110,37466.7,60033.3
2111,31316.7,60650
2112,24166.7,65366.7
2113,34583.3,58383.3
2114,28833.3,68166.7
2115,27066.7,64466.7
2116,32100,68600
2117,30766.7,66800
2118,38833.3,60366.7
2119,45800,67416.7
2120,34533.3,68100
2121,27450,58983.3
2122,23950,62516.7
2123,37833.3,61216.7
2124,26900,64933.3
2125,23933.3,62716.7
2126,26266.7,64783.3
2127,30616.7,66516.7
2128,30433.3,66283.3
2129,37000,68416.7
2130,32766.7,65366.7
2131,27866.7,64483.3
2132,34733.3,58383.3
2133,31433.3,63816.7
2134,37633.3,63650
2135,36250,63450
2136,25983.3,53900
2137,26966.7,60166.7
2138,33200,63866.7
2139,22550,65500
2140,22550,65500
2141,31500,60733.3
2142,29266.7,65066.7
2143,25816.7,64633.3
2144,29233.3,59600
2145,29150,59650
2146,34583.3,58400
2147,23816.7,66050
2148,36650,61083.3
2149,31916.7,64583.3
2150,28816.7,62850
2151,35033.3,64250
2152,34833.3,67766.7
2153,34833.3,67766.7
2154,36183.3,58583.3
2155,34733.3,58383.3
2156,31366.7,64216.7
2157,34716.7,58616.7
2158,32483.3,63100
2159,35066.7,59950
2160,34716.7,59833.3
2161,30083.3,63833.3
2162,43300,65100
2163,34600,60066.7
2164,37883.3,61483.3
2165,36766.7,59100
2166,24000,64883.3
2167,33866.7,61666.7
2168,24300,64933.3
2169,30983.3,65233.3
2170,30833.3,61483.3
2171,26400,64483.3
2172,37766.7,70516.7
2173,36650,69783.3
2174,36166.7,69450
2175,37150,68350
2176,36650,69783.3
2177,37533.3,70800
2178,37150,68350
2179,36216.7,69483.3
2180,36683.3,69150
2181,34833.3,64100
2182,35266.7,65433.3
2183,36683.3,69150
2184,31116.7,63766.7
2185,34800,58200
2186,35050,64700
2187,35523.6,58295.6
2188,22833.3,63766.7
2189,28583.3,69183.3
2190,26950,65050
2191,28583.3,69183.3
2192,34033.3,60500
2193,37533.3,58333.3
2194,34633.3,58566.7
2195,35066.7,59950
2196,38433.3,59333.3
2197,38850,69750
2198,34650,58516.7
2199,35216.7,61233.3
2200,32483.3,63100
2201,27833.3,58300
2202,32483.3,63100
2203,35066.7,59950
2204,34716.7,59833.3
2205,31100,61900
2206,27833.3,58300
2207,29233.3,63466.7
2208,29233.3,63466.7
2209,32183.3,60200
2210,29166.7,65416.7
2211,32300,68650
2212,30666.7,60500
2213,33478.6,60020.8
2214,27816.7,58850
2215,27366.7,58316.7
2216,34666.7,68383.3
2217,31900,59266.7
2218,37400,70416.7
2219,39350,70916.7
2220,34350,60800
2221,31650,64266.7
2222,34716.7,58616.7
2223,34800,58366.7
2224,31266.7,61483.3
2225,45933.3,67533.3
2226,45933.3,67533.3
2227,26633.3,65433.3
2228,31966.7,60400
2229,26866.7,60216.7
2230,27450,64416.7
2231,28783.3,65116.7
2232,35281.4,61419.2
2233,34866.7,61150
2234,37833.3,57633.3
2235,40166.7,69750
2236,37783.3,61600
2237,32216.7,65800
2238,27633.3,62416.7
2239,26933.3,62916.7
2240,34720.3,58269.4
2241,30250,69266.7
2242,30200,64483.3
2243,38350,69816.7
2244,37100,61200
2245,40183.3,71450
2246,39066.7,70933.3
2247,24916.7,65650
2248,24916.7,65650
2249,22800,66033.3
2250,41550,69366.7
2251,35050,64533.3
2252,38533.3,58700
2253,36583.3,63100
2254,36583.3,63100
2255,23116.7,64866.7
2256,36050,63550
2257,40233.3,70816.7
2258,37133.3,64516.7
2259,31900,65033.3
2260,33250,66266.7
2261,25166.7,65766.7
2262,28416.7,65183.3
2263,29233.3,63600
2264,29466.7,63400
2265,32266.7,65050
2266,31550,62233.3
2267,26283.3,64466.7
2268,29483.3,62766.7
2269,29050,62850
2270,29050,62850
2271,26983.3,63650
2272,43600,71033.3
2273,43816.7,70916.7
2274,23733.3,65483.3
2275,28383.3,64200
2276,33583.3,59816.7
2277,31550,68300
2278,32966.7,68866.7
2279,31533.3,58033.3
2280,33216.7,59383.3
2281,27200,59050
2282,25216.7,58516.7
2283,34816.7,57983.3
2284,35266.7,57233.3
2285,33733.3,59183.3
2286,27966.7,57983.3
2287,32433.3,60816.7
2288,32850,69750
2289,30150,66550
2290,51633.3,71300
2291,32233.3,67383.3
2292,49616.7,72066.7
2293,42766.7,63633.3
2294,32850,69750
2295,35516.7,68083.3
2296,33583.3,64116.7
2297,32566.7,63816.7
2298,32183.3,65250
2299,31050,63716.7
2300,30300,68316.7
2301,24900,66050
2302,49616.7,72066.7
2303,26966.7,66133.3
2304,26966.7,66133.3
2305,28600,68650
2306,28466.7,63433.3
2307,33833.3,59050
2308,34466.7,58516.7
2309,38883.3,62083.3
2310,27833.3,63150
2311,27800,62516.7
2312,22283.3,65683.3
2313,22366.7,65600
2314,25083.3,65583.3
2315,33683.3,60300
2316,33016.7,61050
2317,27883.3,57950
2318,27883.3,57950
2319,32050,60450
2320,34583.3,58500
2321,23550,62600
2322,23550,62600
2323,30466.7,63800
2324,29416.7,59383.3
2325,23266.7,62083.3
2326,32783.3,69633.3
2327,29516.7,65566.7
2328,24933.3,58766.7
2329,30216.7,63566.7
2330,27800,55216.7
2331,27116.7,58650
2332,29266.7,59266.7
2333,25916.7,59750
2334,22066.7,66016.7
2335,23250,62166.7
2336,30783.3,63933.3
2337,22533.3,65683.3
2338,30250,63400
2339,26616.7,65200
2340,41050,71800
2341,29050,65300
2342,26316.7,59366.7
2343,26066.7,54616.7
2344,31533.3,58033.3
2345,27383.3,57700
2346,25583.3,54250
2347,25966.7,54600
2348,45400,67133.3
2349,27516.7,58933.3
2350,22700,65966.7
2351,26333.3,54650
2352,26650,58633.3
2353,27616.7,56433.3
2354,27333.3,56116.7
2355,27383.3,59083.3
2356,26966.7,55266.7
2357,26966.7,55266.7
2358,25983.3,54633.3
2359,50016.7,68516.7
2360,54266.7,66766.7
2361,32716.7,60733.3
2362,28166.7,55583.3
2363,32733.3,60733.3
2364,49300,67716.7
2365,28066.7,55416.7
2366,40733.3,64933.3
2367,40816.7,64750
2368,27450,54350
2369,26800,55033.3
2370,33216.7,59383.3
2371,27783.3,55016.7
2372,38933.3,62066.7
2373,51633.3,69216.7
2374,26800,55033.3
2375,54866.7,67866.7
2376,29233.3,59600
2377,43333.3,65050
2378,44350,65233.3
2379,27366.7,58316.7
2380,38566.7,58700
2381,25983.3,54616.7
2382,26466.7,54700
2383,42566.7,64283.3
2384,42566.7,64283.3
2385,28200,59100
2386,28200,59100
2387,25366.7,57650
2388,28450,55883.3
2389,25800,54583.3
2390,26683.3,54816.7
2391,27716.7,54916.7
2392,26866.7,55133.3
2393,28516.7,59133.3
2394,33583.3,59816.7
2395,34583.3,58366.7
2396,26950,55300
2397,41116.7,71416.7
2398,26566.7,54783.3
2399,26950,55133.3
2400,27066.7,55450
2401,27416.7,54300
2402,25883.3,54600
2403,40800,71616.7
2404,29500,59616.7
2405,29500,59616.7
2406,42766.7,65050
2407,34600,58366.7
2408,27366.7,56166.7
2409,26416.7,54683.3
2410,27383.3,54433.3
2411,42000,65100
2412,22433.3,64733.3
2413,26800,55033.3
2414,25916.7,54600
2415,26983.3,55166.7
2416,29033.3,59183.3
2417,27116.7,58650
2418,22450,62350
2419,33350,58466.7
2420,26500,54766.7
2421,26066.7,54616.7
2422,23216.7,61733.3
2423,38783.3,62266.7
2424,26900,55133.3
2425,25566.7,54566.7
2426,33733.3,59183.3
2427,41033.3,71416.7
2428,40116.7,71666.7
2429,28600,56033.3
2430,26066.7,54616.7
2431,26050,54633.3
2432,54866.7,67316.7
2433,29150,59333.3
2434,27016.7,55450
2435,27016.7,55450
2436,38783.3,62300
2437,51633.3,69216.7
2438,25083.3,57850
2439,27066.7,55450
2440,32433.3,60816.7
2441,32433.3,60816.7
2442,41083.3,71816.7
2443,32800,60716.7
2444,33833.3,59050
2445,26016.7,54650
2446,54900,65966.7
2447,27050,55450
2448,25883.3,54600
2449,26316.7,59366.7
2450,26383.3,54666.7
2451,27150,55616.7
2452,47750,65900
2453,47750,65900
2454,38566.7,58700
2455,26200,54583.3
2456,27016.7,59850
2457,26966.7,55266.7
2458,25866.7,57883.3
2459,31466.7,60166.7
2460,32750,58200
2461,38750,62383.3
2462,50950,69200
2463,33833.3,59050
2464,50950,69200
2465,27166.7,55550
2466,26616.7,54766.7
2467,25700,54416.7
